UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601136306.76,1537.40875,1601136307.07,0.306,9.35
1601136316.76,1537.40944,1601136316.9,0.136,9.4
1601136326.76,1537.41079,1601136326.71,-0.054,9.36
1601136336.76,1537.41074,1601136336.53,-0.234,9.38
1601136346.76,1537.40996,1601136346.36,-0.404,9.4
1601136356.76,1537.41022,1601136357.27,0.506,9.43
1601136366.76,1537.41043,1601136367.09,0.326,9.45
1601136376.76,1537.4111,1601136376.92,0.156,9.46
1601136386.76,1537.41048,1601136386.74,-0.024,9.49
1601136396.76,1537.41063,1601136396.55,-0.214,9.47
1601136406.76,1537.41074,1601136406.37,-0.394,9.49
1601136416.76,1537.41144,1601136417.29,0.526,9.49
1601136426.76,1537.41058,1601136427.11,0.346,9.49
1601136436.76,1537.41122,1601136436.94,0.176,9.5
1601136446.76,1537.4111,1601136446.75,-0.014,9.47
1601136456.76,1537.41199,1601136456.57,-0.194,9.52
1601136466.76,1537.41066,1601136466.4,-0.364,9.54
1601136476.76,1537.41101,1601136476.22,-0.544,9.53
1601136486.76,1537.41182,1601136487.13,0.366,9.58
1601136496.76,1537.4114,1601136496.96,0.196,9.54
1601136506.76,1537.41094,1601136506.77,0.006,9.53
1601136516.76,1537.41087,1601136516.6,-0.164,9.51
1601136526.76,1537.4119,1601136526.42,-0.344,9.54
1601136536.76,1537.41152,1601136536.25,-0.514,9.55
1601136546.76,1537.41158,1601136547.16,0.396,9.53
1601136556.76,1537.41194,1601136556.97,0.206,9.56
1601136566.76,1537.41208,1601136566.79,0.026,9.57
1601136576.76,1537.4109,1601136576.61,-0.154,9.56
1601136586.76,1537.4119,1601136586.44,-0.324,9.56
1601136596.76,1537.4117,1601136596.26,-0.504,9.59
1601136606.76,1537.41244,1601136607.18,0.416,9.58
1601136616.76,1537.41088,1601136617.0,0.236,9.59
1601136626.76,1537.41189,1601136626.82,0.056,9.63
1601136636.76,1537.41255,1601136636.64,-0.124,9.62
1601136646.76,1537.41263,1601136646.46,-0.304,9.63
1601136656.76,1537.41281,1601136656.28,-0.484,9.61
